apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,date,dewPoint,humidity,icon,moonPhase,precipAccumulation,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,pressure,summary,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,uvIndex,uvIndexTime,visibility,windBearing,windGust,windGustTime,windSpeed
17.13,1514844000,4.4,1514887200.0,17.13,1514844000,-2.32,1514808000,0.02,2018-01-01,-1.68,0.54,clear-day,0.48,,0.0,0.0,,0.0,,1028.25,Clear throughout the day.,1514809281,1514842804,18.21,1514836800,12.1,1514894400.0,18.21,1514836800,6.02,1514808000,1514782800,2,1514822400,10.0,309,14.03,1514829600,4.14
20.02,1514923200,12.02,1514944800.0,20.02,1514923200,4.4,1514887200,0.05,2018-01-02,5.53,0.58,clear-day,0.52,,0.0,0.0,,0.0,,1028.57,Clear throughout the day.,1514895685,1514929254,25.66,1514923200,12.5,1514980800.0,25.66,1514923200,12.1,1514894400,1514869200,2,1514908800,10.0,266,11.99,1514912400,4.67
28.17,1515009600,14.13,1515070800.0,28.17,1515009600,12.5,1514980800,0.13,2018-01-03,6.01,0.53,partly-cloudy-night,0.56,,0.0,0.0,,0.0,,1024.78,Mostly cloudy starting in the evening.,1514982087,1515015706,28.17,1515009600,23.34,1515070800.0,28.17,1515009600,12.5,1514980800,1514955600,2,1514995200,10.0,254,4.79,1514955600,0.63
15.6,1515067200,-3.01,1515157200.0,25.84,1515045600,9.01,1515124800,0.98,2018-01-04,16.63,0.75,fog,0.6,,0.0,0.0002,1515088800.0,0.0,,999.77,Foggy until afternoon.,1515068487,1515102160,23.97,1515110400,8.7,1515157200.0,26.46,1515052800,19.66,1515124800,1515042000,1,1515078000,5.04,335,24.25,1515099600,7.31
4.32,1515189600,-3.27,1515243600.0,8.01,1515128400,-3.01,1515157200,0.13,2018-01-05,-1.7,0.52,clear-day,0.63,,0.0,0.0,,0.0,,1009.74,Clear throughout the day.,1515154885,1515188615,15.17,1515182400,7.29,1515240000.0,18.56,1515128400,8.7,1515157200,1515128400,2,1515168000,9.86,290,21.6,1515182400,8.03
1.94,1515261600,-4.26,1515304800.0,1.94,1515261600,-3.97,1515297600,0.03,2018-01-06,-7.24,0.46,clear-day,0.67,,0.0,0.0,,0.0,,1023.96,Clear throughout the day.,1515241280,1515275071,12.84,1515268800,3.5,1515330000.0,12.84,1515268800,6.44,1515297600,1515214800,2,1515254400,10.0,294,18.04,1515254400,6.42
18.12,1515355200,10.07,1515380400.0,18.12,1515355200,-4.26,1515304800,0.2,2018-01-07,-2.8,0.53,partly-cloudy-night,0.71,,0.0,0.0,,0.0,,1033.39,Mostly cloudy starting in the afternoon.,1515327673,1515361529,18.12,1515355200,16.61,1515384000.0,18.12,1515355200,3.5,1515330000,1515301200,2,1515340800,10.0,272,12.38,1515301200,2.41
28.69,1515456000,25.27,1515459600.0,30.0,1515470400,10.17,1515387600,0.82,2018-01-08,13.29,0.64,partly-cloudy-day,0.74,,0.0,0.0,,0.0,,1022.75,Mostly cloudy throughout the day.,1515414064,1515447988,29.57,1515441600,27.92,1515488400.0,30.0,1515470400,16.79,1515387600,1515387600,2,1515427200,9.83,231,9.9,1515391200,3.33
40.05,1515528000,22.65,1515585600.0,40.05,1515528000,26.56,1515502800,0.21,2018-01-09,23.73,0.65,partly-cloudy-night,0.77,,0.0006,0.0048,1515520800.0,0.34,rain,1021.69,Partly cloudy in the morning.,1515500453,1515534449,42.93,1515524400,22.65,1515585600.0,42.93,1515524400,27.92,1515488400,1515474000,2,1515513600,9.84,285,14.25,1515520800,2.68
39.3,1515614400,35.1,1515654000.0,39.3,1515614400,22.65,1515585600,0.29,2018-01-10,23.6,0.71,partly-cloudy-night,0.8,,0.0,0.0,,0.0,,1031.26,Mostly cloudy starting in the afternoon.,1515586840,1515620911,39.3,1515614400,35.1,1515654000.0,39.3,1515614400,22.65,1515585600,1515560400,2,1515600000,10.0,172,6.84,1515607200,0.58
49.61,1515700800,42.05,1515722400.0,49.61,1515700800,35.1,1515654000,0.78,2018-01-11,36.57,0.83,partly-cloudy-day,0.84,,0.0,0.0,,0.0,,1027.58,Mostly cloudy throughout the day.,1515673224,1515707373,49.61,1515700800,42.05,1515722400.0,49.61,1515700800,35.1,1515654000,1515646800,2,1515690000,8.75,140,1.98,1515722400,0.12
60.49,1515783600,27.99,1515848400.0,60.49,1515783600,43.36,1515736800,0.99,2018-01-12,52.52,0.95,rain,0.87,,0.0244,0.1419,1515790800.0,1.0,rain,1012.04,Rain throughout the day.,1515759606,1515793837,60.29,1515783600,34.47,1515848400.0,60.29,1515783600,43.36,1515736800,1515733200,2,1515776400,3.31,179,15.64,1515769200,2.49
38.01,1515844800,6.94,1515934800.0,56.73,1515819600,10.51,1515902400,0.51,2018-01-13,28.24,0.74,partly-cloudy-day,0.9,,0.0045,0.0354,1515834000.0,0.97,rain,1010.74,Mostly cloudy until afternoon.,1515845986,1515880302,41.73,1515844800,14.12,1515934800.0,56.73,1515819600,19.27,1515902400,1515819600,2,1515862800,8.66,312,17.67,1515852000,4.02
20.83,1515970800,9.15,1515992400.0,20.83,1515970800,6.94,1515934800,0.05,2018-01-14,2.29,0.5,clear-day,0.93,,0.0,0.0,,0.0,,1035.82,Clear throughout the day.,1515932364,1515966768,24.54,1515960000,15.31,1516003200.0,24.54,1515960000,14.12,1515934800,1515906000,2,1515945600,10.0,354,12.8,1515906000,4.07
27.64,1516053600,22.63,1516075200.0,27.64,1516053600,9.15,1515992400,0.39,2018-01-15,12.51,0.66,partly-cloudy-day,0.96,,0.0,0.0,,0.0,,1036.48,Mostly cloudy throughout the day.,1516018740,1516053235,29.39,1516046400,22.63,1516075200.0,29.39,1516046400,15.31,1516003200,1515992400,2,1516032000,10.0,44,9.15,1516035600,2.9
35.01,1516132800,32.64,1516154400.0,35.01,1516132800,22.65,1516078800,0.96,2018-01-16,23.8,0.79,cloudy,0.99,,0.0,0.0,,0.0,,1031.49,Overcast throughout the day.,1516105113,1516139703,35.01,1516132800,32.64,1516154400.0,35.01,1516132800,22.65,1516078800,1516078800,2,1516122000,9.98,69,2.66,1516136400,0.5
33.98,1516190400,13.57,1516262400.0,34.47,1516183200,16.38,1516244400,0.91,2018-01-17,27.05,0.86,partly-cloudy-day,0.02,0.365,0.0029,0.0076,1516190400.0,0.69,snow,1023.85,Mostly cloudy throughout the day.,1516191485,1516226172,33.98,1516190400,17.49,1516273200.0,34.47,1516183200,21.94,1516248000,1516165200,2,1516208400,6.88,321,10.15,1516240800,2.22
28.84,1516316400,20.9,1516356000.0,28.84,1516316400,13.57,1516262400,0.04,2018-01-18,12.34,0.61,clear-day,0.05,,0.0,0.0,,0.0,,1017.62,Clear throughout the day.,1516277855,1516312641,31.68,1516309200,20.9,1516356000.0,31.68,1516309200,17.49,1516273200,1516251600,2,1516291200,10.0,314,11.77,1516305600,2.8
37.31,1516395600,32.02,1516417200.0,37.31,1516395600,20.9,1516356000,0.11,2018-01-19,17.3,0.62,clear-day,0.08,,0.0,0.0005,1516392000.0,0.0,,1017.08,Clear throughout the day.,1516364222,1516399112,37.31,1516395600,32.02,1516417200.0,37.31,1516395600,20.9,1516356000,1516338000,2,1516377600,10.0,260,7.83,1516384800,1.35
50.66,1516474800,33.27,1516536000.0,50.66,1516474800,32.8,1516424400,0.09,2018-01-20,26.35,0.55,partly-cloudy-day,0.11,,0.0002,0.003,1516464000.0,0.24,rain,1013.26,Partly cloudy in the afternoon.,1516450587,1516485582,50.66,1516474800,33.27,1516536000.0,50.66,1516474800,32.8,1516424400,1516424400,2,1516464000,10.0,256,14.13,1516471200,2.85
49.91,1516564800,39.95,1516622400.0,49.91,1516564800,33.27,1516536000,0.33,2018-01-21,31.12,0.66,partly-cloudy-night,0.14,,0.0,0.0,,0.0,,1020.7,Mostly cloudy starting in the afternoon.,1516536951,1516572054,49.91,1516564800,39.95,1516622400.0,49.91,1516564800,33.27,1516536000,1516510800,2,1516550400,10.0,284,5.57,1516557600,0.45
47.81,1516647600,38.25,1516672800.0,47.81,1516647600,38.25,1516672800,0.98,2018-01-22,38.1,0.85,fog,0.18,,0.0001,0.0007,1516608000.0,0.18,rain,1020.97,Foggy overnight.,1516623312,1516658526,47.81,1516647600,39.05,1516687200.0,47.81,1516647600,39.2,1516680000,1516597200,2,1516636800,6.25,72,7.39,1516672800,1.02
58.05,1516737600,36.78,1516798800.0,58.05,1516737600,39.05,1516687200,0.79,2018-01-23,42.42,0.84,rain,0.21,,0.0135,0.0789,1516712400.0,0.98,rain,1007.0,Rain in the morning.,1516709671,1516744998,58.05,1516737600,40.53,1516798800.0,58.05,1516737600,39.05,1516687200,1516683600,2,1516723200,5.88,250,15.07,1516755600,1.34
37.88,1516795200,16.84,1516878000.0,41.82,1516773600,22.85,1516852800,0.46,2018-01-24,24.23,0.59,partly-cloudy-day,0.25,,0.0,0.0,,0.0,,1014.02,Mostly cloudy until evening.,1516796029,1516831471,41.33,1516795200,22.65,1516870800.0,42.68,1516770000,27.4,1516852800,1516770000,2,1516809600,10.0,301,15.19,1516816800,4.73
30.88,1516921200,21.49,1516968000.0,30.88,1516921200,16.84,1516878000,0.09,2018-01-25,8.05,0.45,partly-cloudy-night,0.28,,0.0,0.0,,0.0,,1028.6,Mostly cloudy starting in the evening.,1516882385,1516917945,34.04,1516910400,21.49,1516968000.0,34.04,1516910400,22.65,1516870800,1516856400,2,1516896000,10.0,322,14.77,1516892400,4.05
37.84,1516996800,28.6,1517047200.0,37.84,1516996800,21.49,1516968000,0.13,2018-01-26,12.79,0.5,clear-day,0.32,,0.0,0.0,,0.0,,1038.22,Clear throughout the day.,1516968738,1517004418,37.84,1516996800,28.6,1517047200.0,37.84,1516996800,21.49,1516968000,1516942800,2,1516982400,10.0,191,5.87,1516996800,0.54
53.02,1517086800,47.01,1517144400.0,53.02,1517086800,28.6,1517047200,0.11,2018-01-27,31.81,0.69,partly-cloudy-night,0.36,,0.0,0.0,,0.0,,1030.2,Mostly cloudy overnight.,1517055090,1517090892,53.02,1517086800,47.01,1517144400.0,53.02,1517086800,28.6,1517047200,1517029200,2,1517068800,9.99,213,12.47,1517072400,2.34
49.1,1517166000,36.28,1517230800.0,51.6,1517115600,41.97,1517198400,0.88,2018-01-28,42.77,0.84,rain,0.4,,0.0059,0.0269,1517137200.0,0.97,rain,1024.05,Light rain in the morning.,1517141440,1517177367,49.1,1517166000,38.18,1517230800.0,51.6,1517115600,41.97,1517198400,1517115600,2,1517155200,8.93,236,7.51,1517115600,0.5
40.46,1517259600,29.1,1517292000.0,41.21,1517202000,32.66,1517284800,0.54,2018-01-29,29.99,0.67,partly-cloudy-night,0.43,,0.0,0.0,,0.0,,1021.14,Mostly cloudy starting in the afternoon.,1517227788,1517263841,43.15,1517248800,30.14,1517313600.0,43.15,1517248800,36.74,1517284800,1517202000,2,1517241600,10.0,45,11.1,1517248800,3.48
34.73,1517331600,11.09,1517396400.0,34.73,1517331600,17.02,1517371200,0.92,2018-01-30,23.93,0.75,partly-cloudy-day,0.47,0.149,0.0008,0.0049,1517338800.0,0.43,snow,1016.2,Mostly cloudy throughout the day.,1517314135,1517350316,35.33,1517338800,17.3,1517400000.0,35.33,1517338800,24.37,1517371200,1517288400,2,1517328000,7.35,332,16.78,1517360400,3.08
31.32,1517425200,25.26,1517450400.0,31.32,1517425200,11.09,1517396400,0.17,2018-01-31,10.23,0.53,partly-cloudy-night,0.51,,0.0,0.0,,0.0,,1022.5,Partly cloudy starting in the afternoon.,1517400479,1517436791,31.87,1517428800,30.43,1517446800.0,31.87,1517428800,17.3,1517400000,1517374800,3,1517418000,10.0,268,13.13,1517374800,2.51
43.22,1517515200,20.24,1517576400.0,43.22,1517515200,30.77,1517464800,0.7,2018-02-01,26.36,0.66,rain,0.55,,0.0002,0.002,1517544000.0,0.52,rain,1014.71,Light rain overnight.,1517486822,1517523266,43.22,1517515200,27.42,1517576400.0,43.22,1517515200,30.77,1517464800,1517461200,3,1517504400,9.93,212,5.85,1517497200,1.38
21.83,1517572800,7.72,1517630400.0,37.9,1517547600,7.72,1517630400,0.64,2018-02-02,14.62,0.61,partly-cloudy-day,0.58,0.0,0.0068,0.0465,1517554800.0,1.0,snow,1017.4,Mostly cloudy until evening.,1517573163,1517609741,29.02,1517572800,15.08,1517644800.0,37.9,1517547600,16.22,1517630400,1517547600,2,1517583600,9.36,314,19.65,1517605200,5.9
25.97,1517695200,22.98,1517709600.0,25.97,1517695200,7.96,1517634000,0.19,2018-02-03,7.21,0.51,cloudy,0.62,,0.0,0.0,,0.0,,1029.47,Overcast overnight.,1517659503,1517696216,30.23,1517691600,27.97,1517713200.0,30.23,1517691600,15.08,1517644800,1517634000,2,1517670000,10.0,247,12.4,1517634000,3.31
39.49,1517763600,32.45,1517835600.0,40.36,1517796000,24.54,1517720400,0.99,2018-02-04,26.42,0.71,rain,0.65,,0.0274,0.1422,1517799600.0,1.0,rain,1018.86,Rain starting in the evening.,1517745841,1517782691,39.49,1517763600,35.71,1517824800.0,40.36,1517796000,28.8,1517720400,1517720400,2,1517760000,7.85,200,8.49,1517720400,1.21
36.29,1517832000,22.63,1517896800.0,39.3,1517806800,22.35,1517846400,0.3,2018-02-05,21.03,0.66,partly-cloudy-night,0.69,0.0,0.0011,0.0223,1517806800.0,0.88,snow,1015.23,Mostly cloudy in the morning.,1517832177,1517869166,36.34,1517835600,22.63,1517896800.0,39.3,1517806800,23.43,1517889600,1517806800,3,1517846400,9.82,306,20.48,1517842800,3.84
36.2,1517950800,26.22,1518004800.0,36.2,1517950800,22.63,1517896800,0.48,2018-02-06,18.28,0.63,partly-cloudy-day,0.72,,0.0,0.0,,0.0,,1028.56,Mostly cloudy until evening.,1517918512,1517955641,36.2,1517950800,27.18,1517983200.0,36.2,1517950800,22.63,1517896800,1517893200,2,1517932800,10.0,255,4.09,1517947200,0.44
39.83,1518044400,21.23,1518091200.0,39.83,1518044400,26.22,1518004800,0.74,2018-02-07,27.77,0.83,rain,0.75,,0.0202,0.0833,1518044400.0,0.93,rain,1023.09,"Rain starting in the afternoon, continuing until evening.",1518004845,1518042116,40.33,1518048000,24.94,1518094800.0,40.33,1518048000,27.18,1517983200,1517979600,2,1518019200,6.67,26,15.61,1518062400,0.84
30.35,1518127200,21.77,1518174000.0,30.35,1518127200,21.23,1518091200,0.43,2018-02-08,17.15,0.62,partly-cloudy-night,0.78,,0.0,0.0003,1518066000.0,0.0,,1026.65,Partly cloudy in the morning.,1518091177,1518128590,31.39,1518123600,21.77,1518174000.0,32.39,1518066000,24.94,1518094800,1518066000,3,1518105600,10.0,314,15.88,1518066000,3.53
33.78,1518220800,34.17,1518224400.0,34.82,1518231600,21.77,1518174000,0.51,2018-02-09,19.57,0.67,partly-cloudy-night,0.81,,0.0,0.0,,0.0,,1033.06,Mostly cloudy throughout the day.,1518177508,1518215065,33.78,1518220800,34.17,1518224400.0,34.82,1518231600,21.77,1518174000,1518152400,3,1518195600,9.98,204,8.1,1518195600,1.32
45.42,1518282000,42.64,1518310800.0,45.42,1518282000,34.52,1518238800,0.9,2018-02-10,37.12,0.88,rain,0.84,,0.0151,0.0845,1518310800.0,1.0,rain,1023.5,Rain starting in the afternoon.,1518263836,1518301539,45.42,1518282000,42.64,1518310800.0,45.42,1518282000,34.52,1518238800,1518238800,2,1518274800,5.88,175,1.96,1518278400,0.11
51.49,1518393600,37.32,1518440400.0,51.82,1518397200,43.13,1518346800,1.0,2018-02-11,45.64,0.96,rain,0.87,,0.0303,0.0905,1518361200.0,1.0,rain,1014.74,Rain until afternoon.,1518350164,1518388014,51.49,1518393600,40.78,1518440400.0,51.82,1518397200,43.13,1518346800,1518325200,2,1518361200,3.6,169,4.76,1518382800,0.34
41.49,1518469200,20.66,1518519600.0,57.58,1518418800,28.59,1518494400,0.59,2018-02-12,32.06,0.66,partly-cloudy-day,0.9,,0.0,0.0,,0.0,,1026.12,Mostly cloudy until afternoon.,1518436490,1518474487,43.68,1518469200,25.16,1518523200.0,57.58,1518418800,32.64,1518494400,1518411600,3,1518458400,9.67,325,12.98,1518433200,3.7
36.3,1518552000,31.51,1518570000.0,36.3,1518552000,20.66,1518519600,0.2,2018-02-13,16.69,0.56,cloudy,0.93,,0.0,0.0,,0.0,,1041.24,Overcast starting in the evening.,1518522815,1518560961,36.3,1518552000,31.51,1518570000.0,36.3,1518552000,25.16,1518523200,1518498000,3,1518537600,10.0,26,9.1,1518519600,1.25
51.39,1518642000,43.47,1518696000.0,51.39,1518642000,32.6,1518584400,0.88,2018-02-14,33.04,0.73,partly-cloudy-day,0.96,,0.0001,0.0016,1518667200.0,0.46,rain,1026.04,Mostly cloudy throughout the day.,1518609138,1518647435,51.39,1518642000,43.47,1518696000.0,51.39,1518642000,32.6,1518584400,1518584400,3,1518627600,9.91,230,8.07,1518627600,1.43
57.64,1518732000,52.34,1518786000.0,57.64,1518732000,43.47,1518696000,0.81,2018-02-15,46.32,0.89,rain,0.99,,0.0031,0.0212,1518670800.0,0.94,rain,1011.25,Light rain overnight.,1518695461,1518733908,57.64,1518732000,52.34,1518786000.0,57.64,1518732000,43.47,1518696000,1518670800,3,1518714000,6.77,216,6.57,1518714000,0.97
57.3,1518804000,26.04,1518858000.0,57.3,1518804000,32.31,1518840000,0.75,2018-02-16,44.42,0.81,partly-cloudy-day,0.03,,0.0049,0.0237,1518757200.0,0.94,rain,1006.68,Mostly cloudy until evening.,1518781781,1518820381,57.3,1518804000,27.0,1518868800.0,57.3,1518804000,36.29,1518840000,1518757200,3,1518796800,8.65,307,17.2,1518825600,2.76
36.11,1518897600,30.31,1518958800.0,36.11,1518897600,26.04,1518858000,0.42,2018-02-17,22.4,0.66,fog,0.06,0.11,0.0006,0.0043,1518926400.0,0.16,snow,1025.46,Foggy starting in the evening.,1518868101,1518906853,37.84,1518890400,32.51,1518919200.0,37.84,1518890400,27.0,1518868800,1518843600,4,1518886800,7.87,30,11.5,1518843600,0.42
42.8,1518991200,29.93,1519020000.0,42.8,1518991200,30.31,1518958800,0.3,2018-02-18,27.83,0.72,rain,0.09,,0.0109,0.0724,1518976800.0,0.77,rain,1024.7,Rain until afternoon.,1518954420,1518993325,43.99,1518984000,29.93,1519020000.0,43.99,1518984000,31.61,1519012800,1518930000,4,1518973200,9.07,313,12.89,1518962400,2.21
46.88,1519070400,43.85,1519099200.0,46.88,1519070400,29.93,1519020000,0.58,2018-02-19,34.82,0.83,fog,0.12,,0.0015,0.0128,1519092000.0,0.82,rain,1031.29,Foggy overnight.,1519040737,1519079797,46.88,1519070400,43.85,1519099200.0,46.88,1519070400,29.93,1519020000,1519016400,3,1519056000,8.34,179,7.81,1519056000,0.82
66.49,1519160400,54.56,1519192800.0,66.49,1519160400,44.02,1519102800,0.62,2018-02-20,49.8,0.87,fog,0.16,,0.0,0.0006,1519102800.0,0.0,,1026.44,Foggy in the morning.,1519127054,1519166269,66.49,1519160400,54.56,1519192800.0,66.49,1519160400,44.02,1519102800,1519102800,3,1519146000,6.3,229,9.59,1519149600,1.58
77.91,1519246800,38.24,1519304400.0,77.91,1519246800,54.56,1519192800,0.59,2018-02-21,56.36,0.78,partly-cloudy-day,0.2,,0.0013,0.0136,1519264800.0,0.57,rain,1025.51,Mostly cloudy throughout the day.,1519213369,1519252740,77.85,1519246800,44.15,1519304400.0,77.85,1519246800,54.56,1519192800,1519189200,4,1519232400,8.74,237,12.7,1519236000,1.96
43.03,1519322400,35.93,1519383600.0,56.79,1519275600,35.98,1519333200,1.0,2018-02-22,36.84,0.78,rain,0.23,,0.0065,0.0458,1519336800.0,1.0,rain,1035.2,"Light rain starting in the afternoon, continuing until evening.",1519299683,1519339211,45.05,1519300800,35.93,1519383600.0,56.79,1519275600,36.98,1519354800,1519275600,3,1519315200,8.98,31,21.07,1519300800,3.84
38.7,1519430400,38.87,1519434000.0,39.92,1519444800,35.93,1519383600,1.0,2018-02-23,34.9,0.9,rain,0.27,,0.0033,0.0282,1519430400.0,0.93,rain,1033.24,Light rain in the evening.,1519385996,1519425681,38.7,1519430400,38.87,1519434000.0,39.92,1519444800,35.93,1519383600,1519362000,3,1519401600,6.83,75,6.07,1519405200,1.39
52.78,1519491600,37.18,1519560000.0,52.78,1519491600,40.7,1519448400,0.83,2018-02-24,41.83,0.86,rain,0.31,,0.0021,0.018,1519509600.0,0.88,rain,1021.88,"Light rain starting in the afternoon, continuing until evening.",1519472309,1519512152,52.78,1519491600,40.86,1519560000.0,52.78,1519491600,40.7,1519448400,1519448400,3,1519488000,8.42,303,7.1,1519484400,0.93
42.68,1519596000,41.34,1519639200.0,42.75,1519606800,37.18,1519560000,1.0,2018-02-25,39.97,0.92,rain,0.34,,0.0281,0.1359,1519560000.0,1.0,rain,1017.88,Rain until afternoon.,1519558620,1519598621,42.68,1519596000,41.34,1519639200.0,42.75,1519606800,40.86,1519560000,1519534800,3,1519574400,7.06,68,11.54,1519560000,2.12
51.28,1519678800,35.07,1519732800.0,51.28,1519678800,39.16,1519704000,0.4,2018-02-26,34.26,0.69,partly-cloudy-day,0.38,,0.0,0.0,,0.0,,1020.36,Partly cloudy until evening.,1519644931,1519685091,51.28,1519678800,35.07,1519732800.0,51.28,1519678800,39.16,1519704000,1519621200,4,1519664400,9.09,302,8.92,1519653600,1.58
55.73,1519761600,37.45,1519819200.0,55.73,1519761600,35.07,1519732800,0.01,2018-02-27,26.22,0.49,clear-day,0.42,,0.0,0.0,,0.0,,1026.73,Clear throughout the day.,1519731240,1519771560,55.73,1519761600,37.45,1519819200.0,55.73,1519761600,35.07,1519732800,1519707600,4,1519747200,10.0,261,8.96,1519758000,1.32
60.11,1519851600,43.02,1519905600.0,60.11,1519851600,37.45,1519819200,0.22,2018-02-28,33.06,0.56,partly-cloudy-night,0.46,,0.0,0.0,,0.0,,1017.31,Mostly cloudy starting in the evening.,1519817549,1519858029,60.11,1519851600,43.02,1519905600.0,60.11,1519851600,37.45,1519819200,1519794000,4,1519833600,10.0,216,9.21,1519844400,1.8
58.86,1519930800,31.11,1519995600.0,58.86,1519930800,42.33,1519963200,0.55,2018-03-01,40.73,0.68,rain,0.49,,0.0071,0.1134,1519963200.0,1.0,rain,1008.62,Rain overnight.,1519903857,1519944497,58.86,1519930800,36.28,1519995600.0,58.86,1519930800,43.02,1519905600,1519880400,4,1519920000,9.44,90,10.58,1519963200,1.21
33.22,1519992000,27.56,1520038800.0,41.01,1519966800,25.48,1520028000,1.0,2018-03-02,34.7,0.9,sleet,0.53,,0.0651,0.1659,1519981200.0,1.0,sleet,996.35,Mixed precipitation until evening.,1519990164,1520030965,37.48,1519992000,34.8,1520038800.0,43.99,1519966800,33.89,1520031600,1519966800,3,1520006400,5.11,345,28.47,1520020800,7.48
41.27,1520107200,34.93,1520154000.0,41.27,1520107200,29.01,1520053200,0.78,2018-03-03,30.04,0.68,partly-cloudy-day,0.56,,0.0005,0.0031,1520092800.0,0.19,rain,1014.49,Mostly cloudy throughout the day.,1520076471,1520117433,44.9,1520107200,38.76,1520164800.0,44.9,1520107200,35.73,1520053200,1520053200,4,1520092800,10.0,345,20.58,1520053200,7.03
38.3,1520186400,27.09,1520251200.0,38.3,1520186400,27.46,1520222400,0.88,2018-03-04,26.48,0.6,partly-cloudy-day,0.6,,0.0,0.0,,0.0,,1019.34,Mostly cloudy throughout the day.,1520162777,1520203900,42.42,1520193600,32.37,1520251200.0,42.42,1520193600,33.31,1520222400,1520139600,3,1520179200,10.0,343,16.63,1520200800,5.72
38.39,1520283600,30.16,1520334000.0,38.39,1520283600,27.09,1520251200,0.7,2018-03-05,24.41,0.61,partly-cloudy-day,0.63,,0.0,0.0,,0.0,,1017.65,Mostly cloudy until evening.,1520249082,1520290367,41.46,1520283600,30.16,1520334000.0,41.46,1520283600,32.37,1520251200,1520226000,3,1520262000,9.99,350,15.27,1520258400,4.53
45.66,1520362800,30.26,1520427600.0,45.66,1520362800,30.16,1520334000,0.31,2018-03-06,26.96,0.65,partly-cloudy-day,0.66,,0.0,0.0,,0.0,,1016.81,Partly cloudy in the afternoon.,1520335386,1520376834,45.66,1520362800,33.39,1520413200.0,45.66,1520362800,30.16,1520334000,1520312400,5,1520355600,10.0,136,9.24,1520377200,1.52
30.84,1520434800,29.59,1520478000.0,35.54,1520398800,28.56,1520445600,1.0,2018-03-07,31.84,0.92,snow,0.7,1.494,0.0137,0.0291,1520445600.0,0.82,snow,1006.77,Snow (1–2 in.) throughout the day.,1520421690,1520463300,35.46,1520438400,31.98,1520506800.0,38.02,1520398800,32.74,1520463600,1520398800,3,1520438400,4.18,44,14.09,1520438400,2.8
36.53,1520517600,24.91,1520586000.0,36.53,1520517600,30.34,1520568000,0.77,2018-03-08,28.37,0.76,rain,0.73,,0.0124,0.0497,1520532000.0,0.67,rain,1006.02,Light rain until afternoon.,1520507994,1520549766,39.03,1520539200,29.2,1520593200.0,39.03,1520539200,31.98,1520506800,1520485200,3,1520521200,9.97,287,10.97,1520532000,3.1
36.81,1520629200,26.23,1520679600.0,36.81,1520629200,24.91,1520586000,0.72,2018-03-09,23.88,0.64,partly-cloudy-day,0.76,0.023,0.0024,0.0116,1520622000.0,0.45,snow,1007.52,Mostly cloudy until evening.,1520594297,1520636232,41.29,1520629200,30.53,1520679600.0,41.29,1520629200,29.2,1520593200,1520571600,4,1520611200,9.96,268,14.58,1520629200,4.93
34.91,1520719200,30.42,1520766000.0,35.57,1520737200,26.23,1520679600,0.58,2018-03-10,21.47,0.57,partly-cloudy-night,0.79,,0.0001,0.001,1520708400.0,0.16,rain,1013.9,Mostly cloudy throughout the day.,1520680599,1520722697,39.02,1520708400,30.42,1520766000.0,39.02,1520708400,30.53,1520679600,1520658000,4,1520697600,10.0,284,14.79,1520697600,4.46
44.1,1520798400,29.23,1520852400.0,44.1,1520798400,29.42,1520773200,0.14,2018-03-11,21.83,0.54,clear-day,0.82,,0.0,0.0,,0.0,,1018.02,Clear throughout the day.,1520766901,1520809162,44.1,1520798400,29.23,1520852400.0,44.1,1520798400,30.42,1520766000,1520744400,5,1520784000,10.0,306,11.29,1520776800,2.18
39.28,1520877600,28.89,1520938800.0,39.28,1520877600,29.23,1520852400,0.46,2018-03-12,26.51,0.67,partly-cloudy-night,0.85,,0.0001,0.0021,1520910000.0,0.43,rain,1014.47,Mostly cloudy throughout the day.,1520853206,1520895624,42.23,1520881200,33.01,1520938800.0,42.23,1520881200,29.23,1520852400,1520827200,4,1520870400,9.89,62,11.81,1520888400,3.04
34.38,1520971200,24.47,1521025200.0,35.19,1520913600,28.89,1520938800,0.8,2018-03-13,28.86,0.79,snow,0.88,0.59,0.0053,0.015,1520960400.0,0.68,snow,1004.48,Light snow (< 1 in.) until afternoon.,1520939507,1520982089,39.49,1520974800,30.34,1521025200.0,39.49,1520974800,33.01,1520938800,1520913600,3,1520953200,6.49,322,16.78,1520974800,4.53
34.74,1521054000,25.98,1521104400.0,34.74,1521054000,24.47,1521025200,0.5,2018-03-14,23.23,0.64,partly-cloudy-night,0.91,,0.0,0.0,,0.0,,1002.61,Mostly cloudy starting in the afternoon.,1521025808,1521068553,39.78,1521054000,31.77,1521111600.0,39.78,1521054000,30.34,1521025200,1521000000,5,1521043200,9.4,266,16.5,1521064800,6.23
